simulation_id,terminal_value,pnl_pct
63,0.8842932400444018,-0.1157067599555982
64,0.8667979342811678,-0.1332020657188322
65,0.971738547888652,-0.028261452111348007
66,1.0147122020222599,0.014712202022259868
67,1.005218884674838,0.005218884674837998
68,1.0462510877432945,0.04625108774329445
69,0.9581080670857922,-0.041891932914207786
70,1.0648828310382354,0.06488283103823544
71,1.061882217096337,0.0618822170963369
72,1.0132164350405761,0.013216435040576124
73,0.9990834692728606,-0.0009165307271393752
74,0.968268594072924,-0.03173140592707602
75,0.9171738520138398,-0.08282614798616017
76,1.1386842759615627,0.13868427596156274
77,1.1339228366419518,0.13392283664195181
78,1.0981948351466926,0.09819483514669258
79,0.9081860007596801,-0.09181399924031985
80,0.9571795746469898,-0.04282042535301023
81,0.9821984658427926,-0.01780153415720742
82,0.9825062344974369,-0.017493765502563097
83,1.1468068886832565,0.14680688868325653
84,1.0774821726446546,0.07748217264465462
85,1.086311438852052,0.08631143885205206
86,1.0671841643260658,0.06718416432606578
87,1.0145232603815832,0.014523260381583247
88,0.9577479280520067,-0.0422520719479933
89,1.016098646463893,0.01609864646389303
90,0.9863446183183284,-0.013655381681671575
91,1.0440512423586443,0.04405124235864433
92,1.050595938951176,0.05059593895117609
93,1.0038419687133833,0.0038419687133832703
94,1.0928353333450322,0.09283533334503224
95,0.9491333518030873,-0.05086664819691267
96,1.0145300940181874,0.01453009401818739
97,1.0056312881477643,0.005631288147764257
98,1.043102805951083,0.043102805951082956
99,1.1339009160823168,0.1339009160823168
100,1.0212723375542319,0.021272337554231857
101,1.0012602965715434,0.0012602965715433623
102,1.0359653411773355,0.03596534117733552
103,1.083736037120185,0.08373603712018496
104,1.1488038079982243,0.14880380799822435
105,1.016462378742016,0.01646237874201595
106,0.9327135777757455,-0.06728642222425452
107,1.0453142218770817,0.04531422187708167
108,0.9891965304418601,-0.010803469558139933
109,0.9786472621883499,-0.021352737811650147
110,1.150840350171974,0.15084035017197395
111,0.9217137081276149,-0.07828629187238512
112,0.9093285444610332,-0.09067145553896683
113,0.9200620124902841,-0.07993798750971592
114,1.1266939806403975,0.1266939806403975
115,1.0192406712901325,0.019240671290132516
116,1.128866749637781,0.1288667496377811
117,1.0024966366315615,0.002496636631561522
118,1.058743507832838,0.05874350783283799
119,1.0892551857175405,0.08925518571754054
120,1.088183662679024,0.088183662679024
121,1.0710817763379834,0.0710817763379834
122,0.9806730068067439,-0.019326993193256148
123,0.9460833923833544,-0.05391660761664563
124,1.0870437413973868,0.0870437413973868
125,0.995917966206379,-0.004082033793621043
126,0.9612238043151847,-0.03877619568481527
127,1.0678778330554097,0.06787783305540973
128,0.9726687067181287,-0.02733129328187134
129,0.8736620904541711,-0.1263379095458289
130,0.9238195461716551,-0.07618045382834493
131,1.0505989638943896,0.05059896389438956
132,0.9721472205910364,-0.02785277940896358
